"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Kicking goals.
https://t.co/hTtXiWHYPg",FALSE,0,NA,2022-12-01 05:00:00,FALSE,NA,"1598180088520089600",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","perthnow",0,FALSE,FALSE,NA,NA
"RT @TheMahleek: Dear God, whatever happens, let Argentina just qualify for my mental health online &amp; offline 🙏🏾",FALSE,0,NA,2022-12-01 05:00:00,FALSE,NA,"1598180088259878912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbuchiOwen",977,TRUE,FALSE,NA,NA
"After all, @Argentina made it past the group stage, but they had to see their icon reaching an unwanted milestone.… https://t.co/rw8aT2oitV",FALSE,0,NA,2022-12-01 05:00:00,TRUE,NA,"1598180088100462593",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LiveSoccerTV",0,FALSE,FALSE,NA,NA
"RT @ESPNFC: ARGENTINA TOP THE GROUP AND ARE THROUGH 🇦🇷 https://t.co/ttcMPZxmXt",FALSE,0,NA,2022-12-01 04:59:59,FALSE,NA,"1598180086011658241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KelaniFCB",1817,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 04:59:56,FALSE,NA,"1598180072493842432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","El_Chanzo",5849,TRUE,FALSE,NA,NA
"RT @433: ARGENTINA WIN THEIR GROUP 🇦🇷🔝 https://t.co/AUgmJbPGhi",FALSE,0,NA,2022-12-01 04:59:56,FALSE,NA,"1598180072380563457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ntui_godwin19",1367,TRUE,FALSE,NA,NA
"Looks like everyone in that Argentina team yesterday got a comp except señor julian ""la araña"" alvarez. Such a mass… https://t.co/ByUpPx5QML",FALSE,2,NA,2022-12-01 04:59:53,TRUE,NA,"1598180057658589185",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AttantiManoj",0,FALSE,FALSE,NA,NA
"@FIFAWorldCup The 3 best contenders France, England, Argentina",FALSE,0,"FIFAWorldCup",2022-12-01 04:59:52,FALSE,"1598002987070328832","1598180054344736770","138372303","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tavarish555",0,FALSE,FALSE,NA,NA
"Congratulations Argentina...
Argentina wins the match against Poland by 2-0  and reaches the Knockout stage by topp… https://t.co/3lhQaGFWhB",FALSE,0,NA,2022-12-01 04:59:51,TRUE,NA,"1598180050746368002",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BhadawalNepal",0,FALSE,FALSE,NA,NA
"RT @Football_IQ_99: At Least each player Will Get a Rolls Royce 
GOAL My Guy 
Play For GOALS

Beat Argentina Get Rolls Royce other things D…",FALSE,0,NA,2022-12-01 04:59:51,FALSE,NA,"1598180050721210369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkilangi89",1,TRUE,FALSE,NA,NA
"RT @flowzpam: It'll cost you $0.00 to Retweet my art 🙏🙏 #Messi
Vamos Argentina una GOAT #Pessi #Ronaldo https://t.co/TAh1c6W1s1",FALSE,0,NA,2022-12-01 04:59:50,FALSE,NA,"1598180048573411328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZurdoFuentes",251,TRUE,FALSE,NA,NA
"@yabaleftonline Yes...if Argentina loose or draw then Mexico win with 4goals then all we need is a win or draw!
Bec… https://t.co/pw3WYi6S5F",FALSE,1,"yabaleftonline",2022-12-01 04:59:49,TRUE,"1598069181022605312","1598180042508759040","769214965","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zeephyr00",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: 🔝 of Group C. Watch the highlights of @Argentina's win over Poland on FIFA+

https://t.co/QyMhHi61w4",FALSE,0,NA,2022-12-01 04:59:49,FALSE,NA,"1598180040596160513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rozemberg12",52,TRUE,FALSE,NA,NA
"RT @airnewsalerts: It comprises 19 countries (Argentina, Australia, Brazil, Canada, China, France, Germany, #India, Indonesia, Italy, Japan…",FALSE,0,NA,2022-12-01 04:59:48,FALSE,NA,"1598180039916650496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viralvm69",4,TRUE,FALSE,NA,NA
"RT @BlancoYMessiii: If you're with Messi today, like this and Retweet 🐐👑
Vamoss Argentina 🇦🇷 https://t.co/g1tGUAO2vY",FALSE,0,NA,2022-12-01 04:59:46,FALSE,NA,"1598180029200232449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Queen07276133",747,TRUE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 04:59:45,FALSE,NA,"1598180027119636480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Dregz",3215,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 04:59:45,FALSE,NA,"1598180026402295809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoohaymB",1401,TRUE,FALSE,NA,NA
"RT @AdvoBarryRoux: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup 

In 1986, Maradona missed…",FALSE,0,NA,2022-12-01 04:59:45,FALSE,NA,"1598180025517625349",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ziphelele_Ncube",25,TRUE,FALSE,NA,NA
"RT @MintzPlasse: Got the squad watching!!! LFG Argentina!! https://t.co/tKhu74d547",FALSE,0,NA,2022-12-01 04:59:43,FALSE,NA,"1598180017350926336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erwin_ditter",6063,TRUE,FALSE,NA,NA
"RT @vinayakkm: #FifaWorldCup 

Thrilling finish to Group C last night. A night that started with #ARG under most pressure perhaps &amp; ended w…",FALSE,0,NA,2022-12-01 04:59:43,FALSE,NA,"1598180015791026176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thefield_in",2,TRUE,FALSE,NA,NA
"RT @bitgetglobal: 🙌 We've made it into Round of 16! GET IN! ⚽ Congrats, #Messi and @Argentina! 🎉

💎 To celebrate, we're giving away 10,000…",FALSE,0,NA,2022-12-01 04:59:42,FALSE,NA,"1598180013827706880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeluangVarash",198,TRUE,FALSE,NA,NA
"2 day curing is done. Gift from Argentina https://t.co/utE3CDELWD",FALSE,0,NA,2022-12-01 04:59:41,FALSE,NA,"1598180008107073537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realifesalad",0,FALSE,FALSE,NA,NA
"RT @mroscarromero: Argentina finished top of their group despite losing their first match of the World Cup. Na this kind grace I need to en…",FALSE,0,NA,2022-12-01 04:59:40,FALSE,NA,"1598180006026305537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olatunji_AR",85,TRUE,FALSE,NA,NA
"@nortie35 @9NewsAdel 😂😂😂 Australia 0 Argentina 4 lol",FALSE,0,"nortie35",2022-12-01 04:59:40,FALSE,"1598144165015355393","1598180005586284544","1136246256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lawrenc09245063",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 04:59:39,FALSE,NA,"1598180000368582656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rozemberg12",1401,TRUE,FALSE,NA,NA
"RT @ADuocrypto: If Argentina wins today ill buy 2 Artworks 
⚽️⚽️🇦🇷🇦🇷
🖼🎨Share your ART
👉No need to follow
☑️But RT so your peers see others…",FALSE,0,NA,2022-12-01 04:59:38,FALSE,NA,"1598179995977150465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sarinaart1986",130,TRUE,FALSE,NA,NA
"RT @GoatAmvYt: Let me ask one question . Where is Saudi Arabia? Where is Saudi? #Argentina #Messi𓃵 https://t.co/05dMmvgNuU",FALSE,0,NA,2022-12-01 04:59:36,FALSE,NA,"1598179988200902656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAkash992",15,TRUE,FALSE,NA,NA
"Messi breaks Maradona’s record, creates history in Argentina-Poland pre-quarterfinals https://t.co/0bEeuRB5zC via @palpalnewshub",FALSE,0,NA,2022-12-01 04:59:34,FALSE,NA,"1598179979149574144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","palpalnewshub",0,FALSE,FALSE,NA,NA
"RT @bitgetglobal: 🙌 We've made it into Round of 16! GET IN! ⚽ Congrats, #Messi and @Argentina! 🎉

💎 To celebrate, we're giving away 10,000…",FALSE,0,NA,2022-12-01 04:59:33,FALSE,NA,"1598179977270558720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayetullahturan",198,TRUE,FALSE,NA,NA
"Messi is happy = the world is happy VAMOS ARGENTINA💙💙🇦🇷 🐐 https://t.co/n2XG2j0MNj",FALSE,0,NA,2022-12-01 04:59:33,FALSE,NA,"1598179975772999681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fattmma_",0,FALSE,FALSE,NA,NA
"RT @spectatorindex: Teams qualified for Round of Sixteen of World Cup:

- France
- Brazil
- Portugal
- Netherlands
- Senegal
- England
- Un…",FALSE,0,NA,2022-12-01 04:59:33,FALSE,NA,"1598179974036746242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BennittoLindani",533,TRUE,FALSE,NA,NA
"RT @RealWineGuru: At Orfila Winery in Mendoza, Winemaking Traditions Merge with Pioneering Spirit: In January 2022, Orfila Winery from Mend…",FALSE,0,NA,2022-12-01 04:59:32,FALSE,NA,"1598179972103168001",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RealWineGuru",2,TRUE,FALSE,NA,NA
"@433 Those criticizing The officiating where were you when Argentina were robbed clean goal only for the official t… https://t.co/nKdKxetunf",FALSE,0,"433",2022-12-01 04:59:32,TRUE,"1598040078877691904","1598179971993718784","2600210567","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","huz_law06",0,FALSE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 04:59:32,FALSE,NA,"1598179969540423680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mxhdxshrxf_",1162,TRUE,FALSE,NA,NA
"RT @RoyNemer: I never want to hear or read anyone, especially ""pundits"" ask why Nicolás Otamendi is starting or playing for Argentina. If y…",FALSE,0,NA,2022-12-01 04:59:29,FALSE,NA,"1598179958534602753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merin_jo7",396,TRUE,FALSE,NA,NA
"RT @Essay543212: We are the best experts to help in your 
1. Assignment
2. Homework
3. Calculus 
4. Essay
5. Research
6. Solidworks
7. Auto…",FALSE,0,NA,2022-12-01 04:59:28,FALSE,NA,"1598179952859701248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Essay543212",1,TRUE,FALSE,NA,NA
"Good morning Reds. Have yourselves a pretty good Thursday 😊 😊
Messi missed a penalty but Argentina didn't pay for i… https://t.co/yp0CD0ydeC",FALSE,11,NA,2022-12-01 04:59:27,TRUE,NA,"1598179950259220480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghost_Android",0,FALSE,FALSE,NA,NA
"RT @ARG_soccernews: Meanwhile, in Bangladesh 🇧🇩, there are street boys like Hira, who support Argentina 🇦🇷 and Messi but can't afford jerse…",FALSE,0,NA,2022-12-01 04:59:27,FALSE,NA,"1598179948040445954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barcabestitw",399,TRUE,FALSE,NA,NA
"RT @AlchemyPay: We are excited to celebrate #Argentina🇦🇷 advancement to the knockout stage!🎊

Sneak peek! #AlchemyPay 's new brand ambassad…",FALSE,0,NA,2022-12-01 04:59:26,FALSE,NA,"1598179947004456960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","firdusfi",184,TRUE,FALSE,NA,NA
"RT @barathraina56: Argentina and Poland qualify to Round 16 💯😬....mexico 👎👎",FALSE,0,NA,2022-12-01 04:59:26,FALSE,NA,"1598179946601795585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bharath94169523",1,TRUE,FALSE,NA,NA
"RT @_VALKlNG: They wanted to see our tears tonight, but God disappointed them, Argentina fans, let’s paint the timeline blue today, Retweet…",FALSE,0,NA,2022-12-01 04:59:24,FALSE,NA,"1598179938946797569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olatunji_AR",913,TRUE,FALSE,NA,NA
"RT @brfootball: Argentina initiate phase two at the World Cup 🇦🇷 https://t.co/Iy0hAkHkEb",FALSE,0,NA,2022-12-01 04:59:24,FALSE,NA,"1598179937633959937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SR5688",2607,TRUE,FALSE,NA,NA
"RT @Samantha_era_: A R G E N T I N A ..Qualified💥🇦🇷🤩🥳
#Argentina https://t.co/P481C8e64M",FALSE,0,NA,2022-12-01 04:59:24,FALSE,NA,"1598179935671418880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samantha_Sathis",7,TRUE,FALSE,NA,NA
"RT @Essay543212: We are the best experts to help in your 
1. Assignment
2. Homework
3. Calculus 
4. Essay
5. Research
6. Solidworks
7. Auto…",FALSE,0,NA,2022-12-01 04:59:23,FALSE,NA,"1598179932492169216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Essay543212",1,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 04:59:22,FALSE,NA,"1598179927173763072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maul_azar",5849,TRUE,FALSE,NA,NA
"@daniel_taps There is a certain narrative in Argentina that has always been paddled that Dybala and Messi can't pla… https://t.co/1iWDMMad4J",FALSE,1,"daniel_taps",2022-12-01 04:59:21,TRUE,"1598137879519453185","1598179925873561601","1350113108006727683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiphoNdumo5",0,FALSE,FALSE,NA,NA
"RT @433: ARGENTINA WIN THEIR GROUP 🇦🇷🔝 https://t.co/AUgmJbPGhi",FALSE,0,NA,2022-12-01 04:59:21,FALSE,NA,"1598179924757864448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sfmfarish996",1367,TRUE,FALSE,NA,NA
"RT @EdmundOris: Eh see your high level goat against Iran in the 2018 World Cup 😂😂

Same situation as Messi. Last group game and he missed.…",FALSE,0,NA,2022-12-01 04:59:21,FALSE,NA,"1598179923469926400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaggeKhalifa",142,TRUE,FALSE,NA,NA
"@emimartinezz1 @AVFCFaithful_ @Argentina The goat💪💪💪",FALSE,0,"emimartinezz1",2022-12-01 04:59:20,FALSE,"1598072650055979008","1598179922056564737","2707514588","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OlliePlatt2",0,FALSE,FALSE,NA,NA
"RT @Essay543212: We are the best experts to help in your 
1. Assignment
2. Homework
3. Calculus 
4. Essay
5. Research
6. Solidworks
7. Auto…",FALSE,0,NA,2022-12-01 04:59:18,FALSE,NA,"1598179911000535040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Essay543212",1,TRUE,FALSE,NA,NA
"RT @CFCMod_: We’re all Argentina today aren’t we?",FALSE,0,NA,2022-12-01 04:59:16,FALSE,NA,"1598179903035572224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BraDesmund1",1941,TRUE,FALSE,NA,NA
"Messi misses penalty but Argentina advance at World Cup https://t.co/abiPCMs3XB https://t.co/eJRRbFReMP",FALSE,8,NA,2022-12-01 04:59:15,FALSE,NA,"1598179900539785219",NA,"<a href=""https://www.24newshd.tv/"" rel=""nofollow"">24 News HD Twitter Auto Posting</a>","24NewsHD",0,FALSE,FALSE,NA,NA
"@_fels1 How Italy won World cup 2006. The same way such teams as Argentina look like will end up winning this world cup.",FALSE,0,"_fels1",2022-12-01 04:59:14,FALSE,"1598058878347911169","1598179894701469696","820309675245760512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meshmulinge",0,FALSE,FALSE,NA,NA
"@evanmckeee @NBABlackburn I don't know how they go about distribution/consumption of raviolai in Turkey/Argentina,… https://t.co/hzZ1wBEim7",FALSE,3,"evanmckeee",2022-12-01 04:59:14,TRUE,"1598179238892384256","1598179893992644611","816250764","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","prmorphine",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: PENALTY FOR ARGENTINA!",FALSE,0,NA,2022-12-01 04:59:13,FALSE,NA,"1598179892952453120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajdevhundal20",659,TRUE,FALSE,NA,NA
"The saga continues.
#FIFAWorldCupQatar2022 
#Qatar2022 
#Argentina https://t.co/Qw5n8HMCk7",FALSE,0,NA,2022-12-01 04:59:13,FALSE,NA,"1598179892134576128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WailadM",0,FALSE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 04:59:13,FALSE,NA,"1598179890402295808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sayan_pradhan13",1162,TRUE,FALSE,NA,NA
"RT @Essay543212: We are the best experts to help in your 
1. Assignment
2. Homework
3. Calculus 
4. Essay
5. Research
6. Solidworks
7. Auto…",FALSE,0,NA,2022-12-01 04:59:12,FALSE,NA,"1598179887852187648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Essay543212",1,TRUE,FALSE,NA,NA
"Argentina 🇦🇷 are on Round of 16. #FIFAWorldCup #ARG https://t.co/0mW8ZgjaNK",FALSE,2,NA,2022-12-01 04:59:11,FALSE,NA,"1598179883674644485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Murali_is_here",0,FALSE,FALSE,NA,NA
"RT @ESPNFC: ALEXIS MAC ALLISTER PUTS ARGENTINA AHEAD!!! https://t.co/QB0FqI5DS7",FALSE,0,NA,2022-12-01 04:59:08,FALSE,NA,"1598179870282256384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elikipsigey",657,TRUE,FALSE,NA,NA
"@hehdhsjjdjd @asyhadiw @Rck5TqRzzBoS9T9 @ESPNFC Disgraceful outing. 😂 😂. They should build a museum and put that ba… https://t.co/c6VXUGDi9B",FALSE,0,"hehdhsjjdjd",2022-12-01 04:59:07,TRUE,"1598086754355286016","1598179866729668608","1332808856188043264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Atarimaely",0,FALSE,FALSE,NA,NA
"RT @Essay543212: We are the best experts to help in your 
1. Assignment
2. Homework
3. Calculus 
4. Essay
5. Research
6. Solidworks
7. Auto…",FALSE,0,NA,2022-12-01 04:59:07,FALSE,NA,"1598179866427682816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Essay543212",1,TRUE,FALSE,NA,NA
"RT @DrJamesOlsson: Colombian Footballer, 22, DEAD During Training Session...

Midfielder Andres Balanta ""COLLAPSED""...

Was a member of Atl…",FALSE,0,NA,2022-12-01 04:59:06,FALSE,NA,"1598179862279520260",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IrwinJMainway",124,TRUE,FALSE,NA,NA
